id,composition,energyperatom,volume,num_sites
icsd_000008,Ba1S3Te1,-4.37838,565.32959,20
icsd_000012,Cl7Ga2K1,-3.34424,1132.18244,40
icsd_000022,Cl1Na1O2,-3.89135,121.94546,8
icsd_000027,As6Ca5Ga2,-4.33179,621.4654,26
icsd_000044,Ge1S2,-4.62298,910.00964,36
icsd_000050,I2S1Sn2,-3.51982,1940.83209,60
icsd_000071,Fe3Sn2,-4.35461,163.6038,10
icsd_000072,Be2F7Li2Rb1,-5.26562,615.66539,48
icsd_000077,Bi3Y5,-5.63287,919.38304,32
icsd_000079,I4Te1,-1.97236,3349.49164,80
icsd_000091,Ge4O9Rb2,-6.07954,1246.06706,90
icsd_000092,Ge3O9Rb2Ti1,-6.45051,1304.89629,90
icsd_000096,Nb1O2,-8.21535,560.95923,48
icsd_000104,Ga2Na8O7,-4.62089,909.61877,68
icsd_000105,Cl2Te3,-2.91419,605.29199,20
icsd_000106,Br1Te2,-2.805,767.47976,24
icsd_000107,I1Te2,-2.6576,863.56124,24
icsd_000108,I1Te1,-2.41583,303.76548,8
icsd_000113,Mg1P4,-4.94423,194.61504,10
icsd_000130,Cd5Cl1O12P3,-5.65284,521.81029,42
icsd_000143,C2N2Pb1S2,-6.55449,260.66071,14
icsd_000150,C1Ca1O3,-7.41532,239.57274,20
icsd_000154,Ca2Sb1,-3.58634,180.25804,6
icsd_000158,K4O4Sn1,-4.6771,356.94828,18
icsd_000165,Mn5Si2,-6.67612,691.84452,56
icsd_000169,Cu3Na2O12Si4,-6.35427,1040.81082,84
icsd_000185,Hf1S5Y2,-6.87081,638.86449,32
icsd_000187,Nb2O7Sr2,-7.66619,298.67961,22
icsd_000189,Ba2Mn1O6W1,-7.62225,137.48929,10
icsd_000193,As3Ca1,-4.55788,182.89394,8
icsd_000195,O5V3,-8.02109,166.54747,16
icsd_000196,O11V6,-7.92084,340.08902,34
icsd_000199,O2V1,-7.8361,137.01671,12
icsd_000243,Cu1Se2,-3.0766,228.77177,12
icsd_000251,In1O3Y1,-7.21554,415.69991,30
icsd_000280,Ba3Fe1S5,-5.12945,1005.8934,36
icsd_000284,Mg1O3V1,-7.18111,139.06565,10
icsd_000308,F2Sn1,-4.86965,426.96644,24
icsd_000311,I3P1,-2.54941,326.68385,8
icsd_000321,Br2F10Ge1,-3.53066,405.44652,26
icsd_000332,Fe2S4Si1,-5.53795,519.04407,28
icsd_000333,Fe2Ge1S4,-5.2693,530.73423,28
icsd_000356,Cu2S4Sn1Sr1,-4.10979,533.48294,24
icsd_000357,La1P5,-5.76214,254.30828,12
icsd_000367,Ga2Ge2O8Sr1,-6.38995,762.89804,52
icsd_000368,Ba1Ga2Ge2O8,-6.41106,811.93817,52
icsd_000374,Ag1N1O3,-4.99767,127.43634,10
icsd_000388,C4Na2O8Sn1,-6.81819,381.97362,30
icsd_000389,F4Na1Ti1,-5.57082,317.01026,24
icsd_000403,Ge2Mn2Sr1,-4.4609,100.86295,5
icsd_000406,Ca1Co2Ge2,-4.47375,82.64,5
icsd_000407,Co2Ge2Sr1,-4.42114,88.64208,5
icsd_000408,Ca1Ge2Ni2,-4.26454,83.06554,5
icsd_000411,Ge2Sr1Zn2,-3.0581,101.30905,5
icsd_000412,Au2Ca1Si2,-3.70503,93.49862,5
icsd_000413,Au2Si2Sr1,-3.65741,96.82128,5
icsd_000414,Ag2Sn2Sr1,-2.55125,127.9092,5
icsd_000415,Ga2Mn1Se4,-4.56848,173.32733,7
icsd_000417,Cl5Pb2Tl1,-3.50878,885.5241,32
icsd_000426,As1Br3Ca3,-4.0098,206.42507,7
icsd_000429,Fe1Nb1O4,-7.70922,152.51707,12
icsd_000431,As1Zn1,-3.06869,312.38386,16
icsd_000432,As1Cd1,-2.85983,375.38959,16
icsd_000433,Ca11Sb10,-3.95568,1240.30332,42
icsd_000434,Bi10Ca11,-3.79199,1328.27612,42
icsd_000438,Cs2O4S1,-5.49086,564.26894,28
icsd_000462,C2La2O2,-8.03169,102.45214,6
icsd_000467,Na1O12P3Zr2,-7.73895,510.22184,36
icsd_000484,Bi2Cl1In1S4,-4.17049,185.81931,8
icsd_000488,Ga2S3,-4.35169,213.12654,10
icsd_000494,Mg1O3Se1,-5.59869,227.36678,20
icsd_000501,In2Te5,-3.24863,486.19452,14
icsd_000604,Cl6K2Sn1,-3.37047,249.25075,9
icsd_000616,Ba1Ga2Ge2O8,-6.39679,813.75437,52
icsd_000641,Cl1Cu1Te2,-2.85871,438.18456,16
icsd_000642,S2Sr1,-4.69667,141.46349,6
icsd_000647,Cl1F1Sn1,-4.23555,271.03654,12
icsd_000660,Cl4Co1K2,-3.62863,2417.89908,84
icsd_000661,Cl4Co1K2,-3.63009,793.93363,28
icsd_000662,C1K2O3,-6.088,196.15305,12
icsd_000807,Cd4K1O12V3,-5.99184,554.57749,40
icsd_000808,Br3Cd1Rb1,-2.60855,618.81867,20
icsd_000811,O4Pb1W1,-7.47912,357.47063,24
icsd_000813,Cl4Co1Na2,-3.58626,711.57884,28
icsd_000814,Cl4Na2Zn1,-3.16124,705.9993,28
icsd_000816,As1F7Sn1,-4.61567,408.03662,27
icsd_000817,Cl3Mn1Rb1,-4.42058,791.60407,30
icsd_000821,Cr1P1S4,-5.38129,240.88968,12
icsd_000828,Be2O7Rb2Si2,-6.83707,382.20416,26
icsd_000834,Be13Sb1,-3.6134,253.46589,28
icsd_000843,C2Ag1N3,-6.89189,256.80594,18
icsd_000859,Co2O4Si1,-6.85785,134.83829,14
icsd_000862,Ca1Sb2,-4.02696,172.84327,6
icsd_000863,Ag4K2S3,-2.48291,410.73812,18
icsd_000868,Cl1Zr1,-5.53475,90.13156,4
icsd_000914,Na2O7Sb4,-5.63513,457.90568,26
icsd_000922,Ba1Co1O3,-6.10226,131.13993,10
icsd_000935,Li1Te3,-3.21407,1403.80195,48
icsd_000937,Cr1P1S4,-4.96838,241.96447,12
icsd_000948,F4O2Sn4,-5.24984,188.65639,10
icsd_000949,Ag4P2S7,-3.51665,546.45452,26
icsd_000952,C1N1Na1S1,-6.05654,301.15959,16
icsd_000957,Au3Sb4Y3,-4.60856,473.19385,20
icsd_000971,Cu2Mn3O8,-6.32565,130.54884,13
icsd_000990,Ru1Sb1,-5.18787,145.20523,8
icsd_000992,P2Ru1,-6.19482,86.54677,6
icsd_000994,As2Ru1,-5.48552,99.6314,6
icsd_000999,As2V3,-6.23674,295.58114,20
icsd_001004,Cl1Sc1,-4.87846,93.00212,4
icsd_001010,Cl4Nb1,-4.26173,245.67858,10
icsd_001014,F12Sb2Se4Te2,-4.23566,1671.82437,80
icsd_001015,As2F12Se4Te2,-4.12015,1584.98436,80
icsd_001018,Cl10Sc7,-4.88388,403.09957,17
icsd_001024,Bi2Ni3Se2,-4.00275,271.14677,14
icsd_001025,Fe2Na4O5,-5.45868,599.0808,44
icsd_001026,Mn2Na4O5,-5.72627,265.50417,22
icsd_001029,Co1I4Rb2,-2.88498,609.19153,14
icsd_001034,Ag3Rb1S2,-2.33892,276.92022,12
icsd_001036,As1Na3S3,-3.85269,630.08403,28
icsd_001047,Cl9P1V1,-3.47202,598.48879,22
icsd_001054,Ag8S6Si1,-2.68593,1175.4646,60
icsd_001078,Al3Ba10Ge7,-3.63922,1355.63999,40
icsd_001079,As4Mg1,-4.26105,458.11396,20
icsd_001089,Si2Ti1,-5.95608,84.82541,6
icsd_001096,P2Pd15,-3.4587,249.1171,17
icsd_001108,Na2O4Te1,-5.07563,370.02465,28
icsd_001118,Fe3Na7O8,-5.32856,500.03971,36
icsd_001119,O2Rb2Zn1,-3.90933,845.99252,40
icsd_001120,K2O7Zn6,-4.38692,395.91355,30
icsd_001123,Li1O9P3Pb1,-6.82048,353.57843,28
icsd_001129,Ba1Br1F1,-4.91398,151.21648,6
icsd_001130,Ca1Cl1F1,-5.07398,103.38294,6
icsd_001133,Mo1Ni1P1,-6.02945,110.19073,9
icsd_001139,Cl4Mn1Rb2,-4.12118,205.80518,7
icsd_001142,Bi2Br9Cs3,-3.08405,543.06316,14
icsd_001146,Fe2O6W1,-7.58487,381.07428,36
icsd_001147,Fe2O6W1,-7.58375,381.07428,36
icsd_001151,Ba2Mn1Te3,-4.78729,872.61689,24
icsd_001152,Ag1Au1Cl4,-2.06352,298.57852,12
icsd_001153,Cu1Na2P1,-2.89611,160.36899,8
icsd_001154,Ag1As1K2,-2.28918,238.86878,8
icsd_001155,Ag1K2Sb1,-2.17557,271.75946,8
icsd_001156,Ag1Bi1K2,-2.09126,280.07971,8
icsd_001168,Br1Zr1,-5.15857,99.44257,4
icsd_001194,C1B1F6K1,-5.46142,491.29795,36
icsd_001199,I3Pb1Tl1,-2.78937,408.13647,10
icsd_001203,Sn3Sr5,-3.19226,585.64075,16
icsd_001237,Ba1Si2,-4.60756,75.60043,3
icsd_001238,K3Si1Te3,-3.41484,519.80686,14
icsd_001239,O2Rb9,-2.23747,1324.73837,22
icsd_001245,Bi3In5,-3.19244,462.81959,16
icsd_001247,Bi1In2,-3.17648,169.83815,6
icsd_001249,Bi1In2,-3.17739,172.0386,6
icsd_001250,Bi1In2,-3.17737,172.36772,6
icsd_001262,Cl5Pb1Tl3,-3.28504,1064.25011,36
icsd_001263,K2S3,-3.711,270.75212,10
icsd_001264,K2Se3,-3.33717,308.90509,10
icsd_001270,O2Rb1Sc1,-6.68483,117.03056,8
icsd_001282,Al2Ba1Ge2O8,-6.96751,785.60499,52
icsd_001286,Fe4La1P12,-5.86626,240.17151,17
icsd_001291,Be1O6P2,-7.20734,414.36851,36
icsd_001299,Ag6O7Si2,-4.55428,407.10947,30
icsd_001303,Ca1Cu3Ge4O12,-5.7926,186.77956,20
icsd_001307,F7In2K1,-4.5814,577.79797,40
icsd_001311,Ag2Br1N1O3,-4.04509,450.53268,28
icsd_001314,Mg1Mo2O7,-7.22648,627.26303,40
icsd_001322,Be4O7Te1,-6.58365,108.75065,12
icsd_001331,As1Sc1,-6.24371,40.78233,2
icsd_001350,Cl3Hg1N3S4,-4.22968,981.3403,44
icsd_001351,B1Na3O3,-5.60793,341.08577,28
icsd_001383,Br1F5Sn3,-4.5949,693.95941,36
icsd_001384,F1Li1O3S1,-5.55592,162.03625,12
icsd_001385,In2Te5,-3.25016,1478.15197,42
icsd_001391,Ca1I2O6,-4.91961,563.74579,36
icsd_001397,Cd1I2O6,-4.29729,571.06271,36
icsd_001404,As14Ba3,-4.63195,937.89874,34
icsd_001412,K2O3Pb2,-4.78439,298.36751,14
icsd_001413,O3Pb1Rb2,-4.64562,244.10663,12
icsd_001429,Ba2Bi1O6Sb1,-6.22542,155.1971,10
icsd_001434,P6S18Zn4,-4.35037,633.31368,28
icsd_001443,Ga2O8Si2Sr1,-7.02578,727.24823,52
icsd_001444,Ba1Ga2O8Si2,-7.05144,762.38895,52
icsd_001447,Cs3I9Sb2,-2.66905,1263.8434,28
icsd_001449,Ba3O5Si1,-6.85376,299.08666,18
icsd_001453,Ca1Si2,-4.65216,124.00604,6
icsd_001457,O7Sc2Si2,-8.17342,200.24715,22
icsd_001458,In2O7Si2,-6.77291,208.5087,22
icsd_001478,Fe2La2S5,-6.07525,375.37843,18
icsd_001485,Li2O4Te1,-5.37922,302.93339,28
icsd_001486,K1O3V1,-6.72127,317.34015,20
icsd_001488,O3Rb1V1,-6.69358,343.51108,20
icsd_001520,F11In3Rb2,-4.55544,1012.83473,64
icsd_001533,Na2O5Si1Ti1,-6.88959,214.44497,18
icsd_001536,O13V6,-7.72233,439.11556,38
icsd_001557,Fe2Na8O7,-4.89144,924.96304,68
icsd_001558,Bi1I1,-3.07998,628.91916,16
icsd_001560,Bi1Br1,-3.321,542.37359,16
icsd_001562,K1O8Ru4,-6.17494,152.77463,13
icsd_001563,Mn2Na14O9,-4.45484,360.24918,25
icsd_001564,K4O3Pb1,-4.10806,1396.12012,64
icsd_001610,O3Pb1Ti1,-7.16671,63.27835,5
icsd_001626,Na1O6S2Tl3,-5.06176,204.67964,12
icsd_001659,F2K2O5P2,-6.16117,344.15528,22
icsd_001660,La8O21Ru4,-7.48561,914.34217,66
icsd_001661,Au1I1Te1,-2.26887,388.32229,12
icsd_001669,Cl6K2Sn1,-3.37676,497.03537,18
icsd_001670,Cl6K2Sn1,-3.38377,492.00074,18
icsd_001685,Ag1N1O3,-4.98942,519.27399,40
icsd_001692,Cl2Zn1,-2.79668,303.59174,12
icsd_001697,Ba1F6Zr1,-6.32129,454.2568,32
icsd_001699,In1P1S4,-4.47307,143.19851,6
icsd_001700,In2P3S9,-4.56168,1253.6708,56
icsd_001704,Al1Cl4K1,-3.8028,697.09644,24
icsd_001714,Al6Ca5O14,-7.14549,634.89505,50
icsd_001724,Cl1K1O3,-4.24103,173.54087,10
icsd_001727,Ag4P2Se6,-3.05693,1082.12663,48
icsd_001728,K2O12Te4,-5.2842,516.08565,36
icsd_001801,Ba5Fe9S18,-5.35455,3014.84354,128
icsd_001818,N1O3Tl1,-5.52903,624.43961,40
icsd_001827,F1Se1Y1,-6.52866,513.86383,24
icsd_001829,Mn1P4,-5.82022,581.91134,40
icsd_001838,Ba1Fe4O8Sr1,-6.90937,208.38299,14
icsd_001842,Bi5Cu4S10,-3.97066,421.19764,19
icsd_001845,Cl8Mn1Na6,-3.7352,353.8161,15
icsd_001846,Cl8Mn3Na2,-4.56284,314.42186,13
icsd_001847,Cu10Sn3,-2.50112,365.91658,26
icsd_001860,O3Si1Zn1,-6.53749,221.01753,20
icsd_001871,O3V2,-8.09348,99.88056,10
icsd_001893,F9O6Y7,-7.70499,577.8578,44
icsd_001894,B2Ca3O6,-7.3697,255.2039,22
icsd_001899,Ag1I1,-1.50733,275.15649,8
icsd_001923,Cl10K4O1W2,-4.25171,448.8365,17
icsd_001925,K2O8V3,-6.9511,410.30003,26
icsd_001942,Bi1P1S4,-4.62136,1158.01631,48
icsd_001947,Ge1S2,-4.62679,1237.21462,48
icsd_001950,La2O7Ti2,-8.31359,556.51189,44
icsd_001964,As2Cd4I3,-2.30892,2193.45291,72
icsd_001968,F10Na1Sb3,-4.76769,451.78234,28
icsd_001979,Co2Mn3O8,-6.98921,264.2315,26
icsd_001980,F2O2P1Rb1,-5.82946,410.93387,24
icsd_001982,Br4K2Pd1,-2.89321,236.53515,7
icsd_001995,P4S5,-4.84488,417.66084,18
icsd_001997,Nb3Si1,-7.1156,542.40708,32
icsd_001998,As1Nb3,-6.8998,550.9195,32
icsd_001999,Ga1O3Y1,-7.4088,370.00829,30
icsd_002002,Ga1Se1,-3.84791,390.62925,16
icsd_002003,Ge3Nb5,-6.62106,264.3533,16
icsd_002018,Co1Mo2S4,-5.8393,441.81264,28
icsd_002019,Fe1Mo2S4,-6.06469,456.39896,28
icsd_002022,C4F6Hg2O4,-5.47215,471.92057,32
icsd_002027,Ca1Ga1N1,-5.1793,96.32595,6
icsd_002032,S3Ti8,-5.99575,678.12899,44
icsd_002039,F1O3P1Sn1,-6.43194,357.14561,24
icsd_002046,Ge3La4S12,-5.55867,880.03077,38
icsd_002056,As4Se4,-4.16608,849.53433,32
icsd_002061,K2O11Sb4,-5.84098,526.69922,34
icsd_002065,Ca5Sb3,-3.76431,985.48195,32
icsd_002081,B6Cs2O10,-7.47439,485.46872,36
icsd_002084,Sb2Te3,-3.66444,159.86197,5
icsd_002089,Cl1O12P3Sr5,-6.9794,606.58354,42
icsd_002090,Ge1Pb1S3,-4.57825,495.62286,20
icsd_002104,O7Pb1Ti3,-7.77397,265.92227,22
icsd_002130,C5N4,-7.96708,275.58175,18
icsd_002133,Na2O4W1,-6.74458,190.44974,14
icsd_002137,Cl2Hg3O2,-2.50871,270.59521,14
icsd_002139,O12P4Tl4,-6.33271,646.29699,40
icsd_002141,Ba2Bi1,-3.40812,258.98723,6
icsd_002144,Ba1O4W1,-7.84977,705.12171,48
icsd_002145,Fe6Ge5,-4.86594,286.91394,22
icsd_002147,O4Sn1W1,-7.49323,327.55638,24
icsd_002155,K2O9Si4,-7.21141,475.14776,30
icsd_002173,F30O6Te7,-4.30191,629.27585,43
icsd_002174,F30O6Te7,-4.30196,631.07146,43
icsd_002179,Rh1Te2,-3.9878,268.09906,12
icsd_002186,Rh3Te8,-3.8603,265.22586,11
icsd_002191,Ba1Cl2,-4.43061,109.744,3
icsd_002194,Rb2S7Sb4,-4.19969,798.96962,26
icsd_002195,Cd2Na14O9,-3.83118,372.0916,25
icsd_002199,K1Na1O6V2,-6.74121,296.2784,20
icsd_002206,La3O11Ru3,-7.19279,844.17656,68
icsd_002208,Ag1Hg2O4P1,-4.49271,490.50624,32
icsd_002212,O7V4,-7.97424,220.0102,22
icsd_002216,K2O3Sn2,-5.04234,148.92173,7
icsd_002218,Ba1Si2,-4.59915,302.78758,12
icsd_002225,Cl3Cr1Rb1,-4.38074,268.4712,10
icsd_002233,Cl2O5Sb4,-5.36434,428.22138,22
icsd_002238,Ga1La1O1S2,-5.99524,365.71985,20
icsd_002241,Cl7Mn2Rb3,-4.24366,333.31768,12
icsd_002242,La6Ni6P17,-5.70955,525.62573,29
icsd_002262,Be1P2,-5.17545,377.61617,24
icsd_002266,K2O2Pb1,-4.44797,452.29882,20
icsd_002267,O2Pb1Rb2,-4.35103,497.12422,20
icsd_002268,Cs2O2Pb1,-4.30371,576.18223,20
icsd_002269,Ga1K3O3,-4.64233,250.00178,14
icsd_002270,Ga1O3Rb3,-4.52042,279.82026,14
icsd_002274,N4O3S5,-5.7425,804.45571,48
icsd_002277,O2Pb1Pd1,-5.0143,120.41435,8
icsd_002282,Ca3O7Si2,-7.35123,640.9694,48
icsd_002298,K3Nb8O21,-7.71367,875.4289,64
icsd_002302,P4S4,-4.90267,378.38623,16
icsd_002308,In1Se1,-3.62947,115.55061,4
icsd_002312,La2S5Sn1,-5.65907,351.67295,16
icsd_002314,As1K3S4,-3.93514,894.44166,32
icsd_002319,Be1Li2O4Si1,-6.72316,145.37911,16
icsd_002321,Mg2O7V2,-7.08228,266.79489,22
icsd_002330,Ag8O4S2Si1,-3.28219,435.49647,30
icsd_002331,P1Pd1S1,-4.59835,430.05841,24
icsd_002335,Ca3Cl2O5W1,-6.71836,735.1388,44
icsd_002338,O7V3,-7.62598,736.0343,60
icsd_002340,K6Mg1O4,-3.9009,409.89558,22
icsd_002346,K1Na2O9P3,-6.50382,403.52402,30
icsd_002355,O5Se2Zn1,-5.05783,429.43457,32
icsd_002357,Co2O7V2,-7.09313,515.06877,44
icsd_002358,Ni2O7V2,-6.81855,498.30851,44
icsd_002361,Cd2F1O4P1,-5.54003,422.16968,32
icsd_002364,Cl6W1,-3.85512,546.34069,21
icsd_002371,Co1Si2Zr2,-6.55083,159.5805,10
icsd_002373,Ca1O3Sn1,-6.46221,132.85977,10
icsd_002394,Ba1O6P2,-7.19882,501.89581,36
icsd_002398,Cl5W1,-4.07569,931.67272,36
icsd_002403,Li4O5Te1,-5.31658,184.13374,20
icsd_002404,I2Zn1,-2.05441,1779.22247,48
icsd_002411,Ag9Ga1Se6,-2.16525,1377.26391,64
icsd_002413,Fe1P4,-5.74291,433.27348,30
icsd_002418,C1F1N1S1Sn1,-6.07629,400.54293,20
icsd_002419,F3I1Sn2,-4.36594,275.61052,12
icsd_002421,Co1Mo1P1,-6.33323,146.6107,12
icsd_002430,Cl1In1,-3.11089,122.52695,4
icsd_002431,Cl1In1,-3.11065,122.52695,4
icsd_002432,Cl1In1,-3.11063,122.52695,4
icsd_002433,Ag2Cr2O7,-5.72624,302.37137,22
icsd_002439,Pb1S3Zr1,-5.71323,472.63254,20
icsd_002441,Cl6N1S2Sb1,-3.52316,262.18679,10
icsd_002442,Fe1P4,-5.71913,141.33592,10
icsd_002450,O2S1Sc2,-7.89789,134.30336,10
icsd_002453,K2Te3,-3.0319,754.09917,20
icsd_002455,La2O2S2,-7.07693,465.52336,24
icsd_002456,O4S1Zn1,-5.51251,92.38199,6
icsd_002457,O4S1Zn1,-5.51251,92.38199,6
icsd_002460,Si2Sr1,-4.54148,279.08518,12
icsd_002465,Cd1Ga1In1S4,-3.64862,168.90868,7
icsd_002479,Fe2Na4O5,-5.44884,599.0808,44
icsd_002485,Fe1Na5O4,-4.72358,1116.29737,80
icsd_002490,Hg2P2S7,-3.83851,250.46323,11
icsd_002492,P4Ru1,-5.97085,231.60536,15
icsd_002515,C1F1O3Tl3,-5.38028,292.36814,16
icsd_002517,Hg2O7V2,-5.88249,559.93353,44
icsd_002518,Cu1Fe1S2,-4.57481,145.784,8
icsd_002521,F1In1O1,-5.21405,149.77974,12
icsd_002523,O5Te2,-5.35787,193.85984,14
icsd_002526,Cr1P2,-6.08402,76.99256,6
icsd_002528,Ge1La2S5,-5.73737,750.97576,32
icsd_002529,Ba1Fe4O7,-6.97966,318.4602,24
icsd_002530,Ba1Fe4O7,-6.93782,318.4602,24
icsd_002533,Hg1Mo1O4,-5.97481,162.91011,12
icsd_002536,Ba1Fe4O8Sr1,-6.88867,207.97304,14
icsd_002552,Cl3Mn1Na1,-4.40029,233.59036,10
icsd_002556,Ca1O9V4,-7.6943,347.74996,28
icsd_002557,Cu5O10V2,-5.57819,780.07088,68
icsd_002563,Cl5F4Sb2,-3.70245,2111.95666,88
icsd_002564,Hg2P2S6,-3.81121,224.81989,10
icsd_002567,Cr5Rb1S8,-6.00852,257.63084,14
icsd_002568,Cr5K1S8,-6.01534,254.75558,14
icsd_002574,Mn7O15Pb3,-7.02837,1168.37856,100
icsd_002575,O6V2W1,-8.2342,189.78163,18
icsd_002576,O6V2W1,-8.23421,189.9763,18
icsd_002586,Na1S2,-3.77404,542.81806,24
icsd_002587,Ba1S2Sn1,-4.84372,457.11496,16
icsd_002596,Cr1I2,-4.13742,200.56678,6
icsd_002597,F1S1Y1,-6.84079,238.53102,12
icsd_002613,Ga1P1S4,-4.57396,556.5439,24
icsd_002625,Ba2O4Ti1,-7.16552,493.08033,28
icsd_002634,La2Mo3O12,-7.81356,1551.52317,102
icsd_002635,F1Se1Y1,-6.42356,255.34422,12
icsd_002637,Cl2I1K1,-2.66573,1071.14085,32
icsd_002639,Cr4O13Rb2,-6.55291,1285.35774,76
icsd_002642,I1Li1O3,-4.61643,583.21067,40
icsd_002645,Co3O8V2,-6.96302,287.84697,26
icsd_002646,Ni3O8V2,-6.62237,279.29117,26
icsd_002648,Fe2O7Sr3,-6.52561,605.02751,48
icsd_002649,Cu9Fe9S16,-4.55811,603.1233,34
icsd_002716,Br8N4P4,-4.56869,774.54697,32
icsd_002721,Ag3Sn1,-1.55698,147.89892,8
icsd_002722,Cl4K2Pt1,-3.28423,204.50832,7
icsd_002738,Bi1Cl6Cs2Na1,-3.43017,318.35205,10
icsd_002740,Na1O2Y1,-6.96905,217.85968,16
icsd_002748,O4S1Sn1,-5.96877,332.99538,24
icsd_002754,Cs1F4I1O1,-3.94523,579.76441,28
icsd_002763,Be2F5Tl1,-5.34064,473.35977,32
icsd_002767,Cl8Si3,-3.94079,1304.33096,44
icsd_002769,Ba1Fe2O4,-6.89488,232.60101,14
icsd_002770,Cl9P1Te1,-2.91276,1260.41344,44
icsd_002771,Cr2Na2O7,-6.34584,638.56138,44
icsd_002773,Be1F4K1Li1,-5.15361,190.55499,14
icsd_002774,S2Zr9,-6.72839,913.73525,44
icsd_002780,Cd1Cu2S4Si1,-3.93402,308.39817,16
icsd_002786,Ag1Fe1O2,-5.27089,99.13764,8
icsd_002790,Cr1P4,-5.95928,150.83406,10
icsd_002801,Be2Cs1F5,-5.4301,499.81004,32
icsd_002817,Al4O7Sr1,-7.35384,311.50415,24
icsd_002825,I1O3Rb1,-4.41624,93.43094,5
icsd_002826,Ge1I6K2O18,-4.57978,407.85789,27
icsd_002829,Cr2Na1O7Rb1,-6.35241,1444.14613,88
icsd_002831,I2Sn1,-2.84318,349.0455,9
icsd_002836,Cu3Mo2O9,-6.06491,769.45665,56
icsd_002839,Bi2In4S9,-4.22382,701.86486,30
icsd_002840,O4Sn1W1,-7.46375,388.84117,24
icsd_002844,Cl1Mg2O4P1,-6.23761,416.51582,32
icsd_002848,C1F4,-5.1697,132.84254,10
icsd_002850,Mg2Na2O15Si6,-7.21727,1271.35089,100
icsd_002853,Cl2S7Te1,-3.72397,1059.6629,40
icsd_002854,Br2S7Te1,-3.62375,1120.42872,40
icsd_002856,Cu3P1Se4,-3.3893,327.15206,16
icsd_002866,Bi1Cl3,-3.32941,440.89374,16
icsd_002886,O7V2Zn2,-6.51209,291.31748,22
icsd_002887,As2Na4O7,-5.42613,370.40751,26
icsd_002888,Al1K1O7P2,-7.04798,542.77318,44
icsd_002897,Au1Br1Se1,-2.43017,610.54297,24
icsd_002908,Cs2O3Pb1,-4.60184,268.47907,12
icsd_002919,Ba2K1O15P5,-7.04965,682.07246,46
icsd_002922,Ba1O13Ti6,-8.10092,457.51885,40
icsd_004022,K2N12Zn1,-6.62609,1902.1392,120
icsd_004034,Cl3N1,-2.96455,1152.57824,48
icsd_004035,Cl4K2Mg1,-3.50718,190.10404,7
icsd_004036,Cl3Mg1Rb1,-3.53034,515.6102,20
icsd_004043,As1F6N2S3,-4.85638,778.13431,48
icsd_004048,Cl1F3K1Sb1,-4.38003,959.56788,48
icsd_004049,F13K1Sb4,-4.78205,295.50307,18
icsd_004050,F15I1Sb2,-4.13786,1162.52592,72
icsd_004051,F6Pb1Zr1,-5.97022,222.93378,16
icsd_004063,Cl3Fe1K1,-4.03585,474.15483,20
icsd_004068,Br3Zr1,-4.3429,246.90134,8
icsd_004069,Au1Br3,-1.81084,981.16673,32
icsd_004071,Br3Cs1Sn1,-3.2253,194.60783,5
icsd_004073,Cr1I2,-4.13745,99.14903,3
icsd_004076,F3I1O1,-3.67075,336.03666,20
icsd_004101,C3Cs1N3Se3,-6.16429,465.86758,20
icsd_004115,Al1O3Y1,-8.14162,203.61932,20
icsd_004117,Ga1Na5O4,-4.49535,1103.07545,80
icsd_004120,Ge1O5Sc2,-7.8493,609.34634,48
icsd_004121,O3Pb1Sr1,-5.81227,290.77601,20
icsd_004122,Mg1O4Sb2,-6.02539,608.93767,28
icsd_004123,O3Sb1Tl1,-5.57546,347.96418,20
icsd_004124,O10Sb2Tl10,-4.65332,859.05179,44
icsd_004132,La2O7Ti2,-8.31358,1115.32669,88
icsd_004136,Ca2Hf7O16,-9.15111,305.26189,25
icsd_004138,K3O4V1,-5.77118,142.59367,8
icsd_004158,K2Mo3O12Zn2,-6.45794,1212.27648,76
icsd_004164,Al1O4W1,-8.04972,58.68939,6
icsd_004165,Ag2O4W1,-5.79022,775.55966,56
icsd_004182,Fe2Mo3O8,-7.51386,290.67241,26
icsd_004189,Cu1O4W1,-6.91961,132.19866,12
icsd_004196,Co1Na4O4,-4.70845,248.14029,18
icsd_004199,Co1K1O2,-5.3364,118.84194,8
icsd_004200,Ir1K1O3,-5.48554,851.97139,60
icsd_004202,Cu2Mg1O3,-4.74651,119.306,12
icsd_004215,K3O9S3Sb7,-5.30276,989.32638,44
icsd_004226,B1F3Mg3O3,-6.28987,208.16708,20
icsd_004239,C1O3Tl2,-5.88043,213.19366,12
icsd_004255,Be1K1O4P1,-6.77846,351.505,28
icsd_004280,Mg2O12P4,-7.03437,422.56118,36
icsd_004317,Li2O3Te1,-5.31459,331.33446,24
icsd_004318,Mg1O5Te2,-5.59718,456.63156,32
icsd_004321,O6Te1Tl2,-5.01575,355.07757,27
icsd_004326,I1O5Rb3,-4.366,703.36354,36
icsd_004339,Na2O8Si2Zn3,-5.90304,568.84196,45
icsd_004362,Cu1K1Na1O10Si4,-6.86551,456.81204,34
icsd_004400,Cl5N1S1Sb1,-3.58949,1733.44766,64
icsd_004415,O2Pt1,-5.05277,63.8398,6
icsd_004416,Ga1Na1O2,-5.45226,210.67403,16
icsd_004418,O4Pb1Sr2,-5.93403,217.37055,14
