id,composition,energyperatom,volume,num_sites
K1Ge1Br1S2_sg2_icsd_171429_3,K1Ge1Br1S2,-2.69435,664.36489,20
Zn1Zr1S3_sg113_icsd_025751_2,Zn1Zr1S3,-4.54842,243.39532,10
Zn1Ti1F6_sg2_icsd_051507_1,Zn1Ti1F6,-4.78629,200.12712,16
Zn2Sn1O4_sg14_icsd_109665_1,Zn2Sn1O4,-3.53259,381.29042,14
K2Al2F2O3_sg139_icsd_081795_2,K2Al2F2O3,-2.47846,445.13119,18
Li1Sc1Sb1P3_sg62_icsd_415842_3,Li1Sc1Sb1P3,-2.5443,1460.53909,24
Zn1Sn1S3_sg217_icsd_028545_1,Zn1Sn1S3,-3.06626,1009.72228,40
K4Cd1N2_sg84_icsd_155153_1,K4Cd1N2,-1.8062,1527.98506,28
Mg1O1_sg2_icsd_077829_2,Mg1O1,-5.57205,214.90486,8
Mg2B1Sb1N4_sg63_icsd_097559_1,Mg2B1Sb1N4,-4.67243,439.65828,32
Zn2Sc1F1N2_sg29_icsd_027929_1,Zn2Sc1F1N2,-3.0802,424.54327,24
K1Cd1Ge1F1I6_sg11_icsd_084411_8,K1Cd1Ge1F1I6,-1.88584,858.42382,20
Mg1Ti1O3_sg163_icsd_004123_1,Mg1Ti1O3,-6.45446,321.57406,20
Mg1F2_sg166_icsd_078698_1,Mg1F2,-5.18025,116.84178,9
Mg2Hg1Br6_sg12_icsd_061004_1,Mg2Hg1Br6,-2.38067,528.24014,18
K5Ti1N3_sg11_icsd_409488_1,K5Ti1N3,-2.94092,368.59246,18
Mg1Hf1Cl2S2_sg180_icsd_036110_1,Mg1Hf1Cl2S2,-3.05166,496.91137,18
Na2Zn2S3_sg166_icsd_710044_2,Na2Zn2S3,-2.736,782.58,42
Na1Zn1Hg1S1N1_sg62_icsd_409579_62,Na1Zn1Hg1S1N1,-2.24973,1114.51431,20
Na1Cd1I3_sg14_icsd_032036_1,Na1Cd1I3,-2.04203,912.00805,20
Zn1Sn1S3_sg11_icsd_038212_2,Zn1Sn1S3,-3.50198,824.68994,40
Zn4Cl2S3_sg54_icsd_248122_1,Zn4Cl2S3,-1.15081,2020.88201,36
Mg1Sb1I4P1_sg74_icsd_072846_6,Mg1Sb1I4P1,-2.11793,1258.06018,28
Li3N1_sg160_icsd_081124_1,Li3N1,-3.509,218.34,12
Zn1Cd1O2_sg76_icsd_063063_1,Zn1Cd1O2,-2.85569,307.43147,16
K1Cd1Cl3_sg12_icsd_094313_1,K1Cd1Cl3,-2.9339,574.85233,20
Li2Y2Hg1O2N2_sg139_icsd_088424_3,Li2Y2Hg1O2N2,-4.722,314.53061,18
Zn1W1O1P2_sg194_icsd_261890_3,Zn1W1O1P2,-4.9499,151.14266,10
Zn3N2_sg13_icsd_043876_1,Zn3N2,-2.57,520.82,40
K1Cd1Cl3_sg191_icsd_068092_2,K1Cd1Cl3,-1.82686,364.61418,10
K1Cd1Cl3_sg26_icsd_039624_2,K1Cd1Cl3,-2.11696,672.71178,20
Na2B1F5_sg2_icsd_418434_1,Na2B1F5,-4.02513,216.18312,16
Na2O1_sg177_icsd_170520_1,Na2O1,-3.38315,1285.23979,36
Zn1Ti1P2_sg77_icsd_169858_2,Zn1Ti1P2,-1.5345,625.69149,16
Mg1La1Sb1O2P2_sg29_icsd_410061_10,Mg1La1Sb1O2P2,-3.28392,1628.11017,28
K3F1O1_sg12_icsd_172846_1,K3F1O1,-3.40253,497.44655,20
Li1I1_sg71_icsd_423831_2,Li1I1,-2.42046,488.63582,16
Na1Sc1Cd1N1P1_sg62_icsd_409579_56,Na1Sc1Cd1N1P1,-2.16489,1083.79089,20
Na2Zr1N1P1_sg61_icsd_063002_5,Na2Zr1N1P1,-4.00628,1190.88225,40
Na1Hf1Sn1Cl1O4_sg11_icsd_065346_5,Na1Hf1Sn1Cl1O4,-5.22511,340.54708,16
Li1B1F2I2_sg15_icsd_065697_1,Li1B1F2I2,-1.91847,1576.51876,24
Li5Cl2N1_sg12_icsd_029270_1,Li5Cl2N1,-3.50405,582.95329,32
Zn1Cd1F4_sg47_icsd_181368_2,Zn1Cd1F4,-2.04249,89.00078,6
Li3Hf1I1O3_sg198_icsd_025523_2,Li3Hf1I1O3,-4.37224,1468.76103,32
Mg4Hf1P4_sg12_icsd_047223_2,Mg4Hf1P4,-2.11589,581.74193,18
Mg2Br1N1_sg62_icsd_172852_1,Mg2Br1N1,-3.02159,313.80266,16
K3Sc2P3_sg115_icsd_092311_2,K3Sc2P3,-2.53,368.16,8
Zn3Cl2O2_sg62_icsd_421663_1,Zn3Cl2O2,-2.199,415.59,28
Li1Br1_sg190_icsd_043694_1,Li1Br1,-3.27837,510.11091,24
K1Cd1Cl3_sg113_icsd_025751_2,K1Cd1Cl3,-2.07528,336.04071,10
K1La1Si1Br6O1_sg11_icsd_084411_24,K1La1Si1Br6O1,-2.71949,873.79547,20
Zn1Sc1Zr1Cl1O4_sg15_icsd_040522_22,Zn1Sc1Zr1Cl1O4,-4.28506,600.57088,32
Li4Ti1Ge1N4_sg62_icsd_422827_3,Li4Ti1Ge1N4,-4.06013,456.3845,40
Zn1Br2_sg38_icsd_067443_1,Zn1Br2,-2.15225,293.88229,6
Li2Cd1I4_sg56_icsd_150383_1,Li2Cd1I4,-2.15139,1207.64243,28
K4B1F1O3_sg52_icsd_097382_2,K4B1F1O3,-2.7302,1145.59935,36
K3N1_sg113_icsd_023637_1,K3N1,-1.251,376.87,8
Na2Zr1N1P1_sg156_icsd_040458_1,Na2Zr1N1P1,-3.21714,100.42101,5
Zn1Ge1N2_sg109_icsd_027091_1,Zn1Ge1N2,-5.08359,167.46333,16
Mg1Al1Br1I4_sg82_icsd_181149_3,Mg1Al1Br1I4,-1.75484,709.71178,14
Zn1Ge1O3_sg182_icsd_020012_1,Zn1Ge1O3,-5.33405,102.60844,10
K1La1S2_sg194_icsd_042927_1,K1La1S2,-5.01521,282.96689,8
K1Sc2Cd1I1O4_sg33_icsd_032709_4,K1Sc2Cd1I1O4,-2.40784,1418.3471,36
Mg1Sn1Cl2O2_sg136_icsd_072387_3,Mg1Sn1Cl2O2,-2.25249,454.47934,12
Mg1Y1F4I1_sg57_icsd_081858_1,Mg1Y1F4I1,-3.25919,680.15326,28
Na4Ge1S4_sg5_icsd_245452_2,Na4Ge1S4,-1.68616,772.24992,18
Li2Hf1N2_sg11_icsd_097682_2,Li2Hf1N2,-5.47639,118.12075,10
K2O1_sg86_icsd_169574_1,K2O1,-2.42113,127.67822,6
K1Y1O2_sg67_icsd_094443_2,K1Y1O2,-4.65457,264.24945,16
Mg2Br1N1_sg25_icsd_093041_1,Mg2Br1N1,-2.1828,104.39037,4
Na2O1_sg141_icsd_649977_1,Na2O1,-3.18827,338.08334,24
K1Cl1_sg10_icsd_104782_1,K1Cl1,-3.1581,170.12158,6
K3Y1O3_sg163_icsd_423553_1,K3Y1O3,-4.62484,564.46019,28
Mg3N1P1_sg62_icsd_650585_2,Mg3N1P1,-3.62744,350.52509,20
Zn1Al2S1N2_sg164_icsd_628287_1,Zn1Al2S1N2,-3.91944,79.98596,6
Zn2Ge1O4_sg2_icsd_082204_1,Zn2Ge1O4,-4.51139,166.98542,14
Li2F1I1_sg63_icsd_024885_1,Li2F1I1,-3.4571,398.61347,16
Mg2Si2S3N2_sg139_icsd_081795_5,Mg2Si2S3N2,-3.97616,312.03237,18
Na1Zr1Ge1Cl6N1_sg12_icsd_172413_17,Na1Zr1Ge1Cl6N1,-3.45111,1057.4854,40
K1Cd1Cl3_sg15_icsd_162772_2,K1Cd1Cl3,-1.99344,1912.56204,40
Na1Zr1Si1I3S3_sg29_icsd_010318_4,Na1Zr1Si1I3S3,-2.24163,1547.97176,36
Mg1Ge1Br4S1_sg136_icsd_079482_5,Mg1Ge1Br4S1,-2.52807,1381.06251,28
Mg1F2_sg15_icsd_042134_1,Mg1F2,-3.34904,181.95519,12
K1Sb1I4O1_sg60_icsd_200774_3,K1Sb1I4O1,-2.38251,1067.39239,28
Li1Hf1Cd1F1O3_sg174_icsd_248042_2,Li1Hf1Cd1F1O3,-3.759,167.85432,7
Li3W1P3_sg12_icsd_023252_2,Li3W1P3,-2.94501,513.02653,28
K4Sn1O4_sg5_icsd_245444_2,K4Sn1O4,-1.67389,1236.78897,18
Zn3Cl2O2_sg166_icsd_624867_1,Zn3Cl2O2,-3.086,318.35,21
Li1Hf1Cd1F1O3_sg187_icsd_154682_20,Li1Hf1Cd1F1O3,-2.49996,252.3324,7
Mg1Si1O3_sg12_icsd_201899_2,Mg1Si1O3,-6.35648,445.9509,40
Li1F1_sg194_icsd_181457_1,Li1F1,-4.82804,207.15331,24
Zn1Cd1O2_sg59_icsd_080372_2,Zn1Cd1O2,-3.36657,220.88503,16
Li1W1Cl4P1_sg160_icsd_072041_2,Li1W1Cl4P1,-3.3483,480.00229,21
Zn2I2O1_sg2_icsd_071626_2,Zn2I2O1,-1.87406,109.84984,5
Na2O1_sg227_icsd_055069_1,Na2O1,-2.37634,373.05491,24
Li1Zn2O1P1_sg188_icsd_009751_6,Li1Zn2O1P1,-2.41446,695.89788,30
Li1F1_sg63_icsd_100672_2,Li1F1,-4.63763,72.60571,8
Zn1Sn1Br6_sg14_icsd_067977_2,Zn1Sn1Br6,-1.25828,1729.63032,32
Mg3Cl3P1_sg113_icsd_050769_2,Mg3Cl3P1,-1.83883,760.20604,14
Na1Sb1O3_sg62_icsd_000008_2,Na1Sb1O3,-3.98447,276.58963,20
K1Hg1B1O3_sg62_icsd_616595_6,K1Hg1B1O3,-4.07955,301.70241,24
Mg1Hf1P1Cl1O5_sg14_icsd_181192_2,Mg1Hf1P1Cl1O5,-3.23946,1133.51467,36
Mg3N2_sg143_icsd_036281_1,Mg3N2,-3.666,452.2,30
Li2Y2Hg1O2N2_sg139_icsd_088424_24,Li2Y2Hg1O2N2,-4.8625,284.04667,18
Zn1Br2_sg15_icsd_091560_1,Zn1Br2,-1.48317,371.26303,12
Zn1Cd1O2_sg194_icsd_096088_2,Zn1Cd1O2,-3.35028,118.29468,8
Na1Hg4P3_sg65_icsd_065881_1,Na1Hg4P3,-1.84928,573.94621,16
Li3P1_sg160_icsd_644523_1,Li3P1,-1.013,98.03,4
Na5Cl3O1_sg123_icsd_157999_1,Na5Cl3O1,-2.41217,237.08577,9
Na1F1_sg160_icsd_151599_1,Na1F1,-4.09899,259.49441,18
Li2Zr1Zn2S2P2_sg139_icsd_249690_12,Li2Zr1Zn2S2P2,-3.0205,473.30139,18
K2Zr1N2_sg63_icsd_010203_2,K2Zr1N2,-3.60747,591.45825,20
Mg1Hg2N2_sg55_icsd_079601_1,Mg1Hg2N2,-2.59374,159.53038,10
Li4O1S1_sg121_icsd_009629_1,Li4O1S1,-3.93278,239.746,12
Na1Hf1I2P1_sg63_icsd_040773_2,Na1Hf1I2P1,-2.74948,830.67435,20
Mg2Br1N1_sg150_icsd_150675_1,Mg2Br1N1,-3.48785,65.77017,4
Zn1Hg1Si1F5P1_sg129_icsd_420040_21,Zn1Hg1Si1F5P1,-2.90841,348.76612,18
Zn1Y1Ti1Br1S4_sg2_icsd_183876_9,Zn1Y1Ti1Br1S4,-3.67764,602.49072,16
Li2Hf1I6_sg18_icsd_032581_1,Li2Hf1I6,-3.07117,1453.72319,18
Zn3F2I4_sg72_icsd_090369_1,Zn3F2I4,-2.0672,1066.45145,36
Zn1Zr1P2_sg137_icsd_245651_1,Zn1Zr1P2,-4.0548,708.94587,32
Mg1Al1Br1I4_sg140_icsd_097457_3,Mg1Al1Br1I4,-1.90093,1973.0539,28
Zn2I2O1_sg63_icsd_418162_2,Zn2I2O1,-1.60194,967.06218,40
Na1Cl1_sg63_icsd_100672_2,Na1Cl1,-3.25886,193.76099,8
Li1Ge1F5_sg62_icsd_202879_1,Li1Ge1F5,-4.43876,364.65324,28
Zn1Sn1Br6_sg2_icsd_051507_2,Zn1Sn1Br6,-2.34888,490.95835,16
Na2La1Cd2N3_sg12_icsd_413938_1,Na2La1Cd2N3,-2.703,370.24,16
Zn1La2Hg2P4_sg13_icsd_090119_2,Zn1La2Hg2P4,-3.2616,544.35252,18
Zn1Al1P1Br1N3_sg174_icsd_248042_4,Zn1Al1P1Br1N3,-3.21508,166.7691,7
K2W1Si1N4_sg99_icsd_280193_1,K2W1Si1N4,-3.2624,131.74444,8
Mg1Ti1Cd1Cl5N1_sg2_icsd_413818_21,Mg1Ti1Cd1Cl5N1,-2.92781,1742.12691,36
Na1Cl1_sg187_icsd_073387_2,Na1Cl1,-2.69679,272.47822,8
Na1Y2Cl7_sg65_icsd_047227_1,Na1Y2Cl7,-4.636,645.21,20
Zn1Sb1F1N2_sg66_icsd_061403_1,Zn1Sb1F1N2,-3.47427,612.96814,40
K3F1O1_sg187_icsd_088670_1,K3F1O1,-3.23755,292.79583,10
Na3Al3P4_sg14_icsd_014049_1,Na3Al3P4,-2.844,2549.71,40
K1Ge1Br1S2_sg62_icsd_172156_1,K1Ge1Br1S2,-2.9233,577.21873,20
Li2La1Zr1P3_sg57_icsd_408288_1,Li2La1Zr1P3,-2.56436,1525.59551,28
Zn1Sn1S3_sg150_icsd_036154_2,Zn1Sn1S3,-2.91186,1204.41573,30
Zn1P1F3Br4_sg52_icsd_097382_1,Zn1P1F3Br4,-2.46384,894.8447,36
Zn1Cd2Cl6_sg2_icsd_033881_1,Zn1Cd2Cl6,-2.36007,812.23326,27
Mg1Y1Sb1O4S1_sg14_icsd_048020_16,Mg1Y1Sb1O4S1,-4.22063,642.91987,32
Zn1Al1I1S2_sg194_icsd_261890_2,Zn1Al1I1S2,-2.51037,311.51869,10
Na3Sb1O4_sg176_icsd_640055_1,Na3Sb1O4,-2.40539,619.20007,16
Na3P1_sg41_icsd_023638_1,Na3P1,-2.036,409.88,16
Na1La1Cl4_sg122_icsd_002122_1,Na1La1Cl4,-2.79489,1442.13253,48
K3F1O1_sg74_icsd_180417_2,K3F1O1,-3.56215,537.00318,20
Zn1I2_sg140_icsd_160792_1,Zn1I2,-1.31527,412.54901,12
Zn1Cl2_sg18_icsd_171739_1,Zn1Cl2,-2.75623,1919.75162,48
Li3Hf1I1O3_sg11_icsd_415102_1,Li3Hf1I1O3,-1.93175,734.06547,16
Zn3Cd1O4_sg223_icsd_631533_1,Zn3Cd1O4,-4.10447,193.85282,16
Zn1Y1Ti1Br1S4_sg11_icsd_065346_16,Zn1Y1Ti1Br1S4,-3.25961,512.05384,16
K1Y1B2S5_sg71_icsd_089641_2,K1Y1B2S5,-3.31203,375.24962,18
Zn1Ti1Br2S2_sg123_icsd_169074_3,Zn1Ti1Br2S2,-2.90519,185.58169,6
Na1Y1Cl1I3_sg2_icsd_032726_4,Na1Y1Cl1I3,-2.23123,1736.96242,24
K1Ge1P1Br1N3_sg14_icsd_107497_23,K1Ge1P1Br1N3,-3.06045,1717.54652,28
Zn2La1I4N1_sg34_icsd_082144_1,Zn2La1I4N1,-2.30839,1330.15761,32
Mg1Ti1W1O5S1_sg2_icsd_250117_23,Mg1Ti1W1O5S1,-4.01229,463.12686,18
Zn1Cd1Ge1F5P1_sg13_icsd_085759_7,Zn1Cd1Ge1F5P1,-3.59878,416.60851,18
K2Zn1Al2S2N2_sg139_icsd_249690_8,K2Zn1Al2S2N2,-2.20487,432.97142,18
K5S1N1_sg15_icsd_156312_2,K5S1N1,-2.6115,1408.64978,28
Na1Al1O2_sg71_icsd_024380_1,Na1Al1O2,-2.01979,217.77438,8
Zn1Hg1S2_sg152_icsd_050326_2,Zn1Hg1S2,-1.49572,785.30243,12
Na3Sb1O4_sg1_icsd_100849_1,Na3Sb1O4,-4.9172,239.77872,16
Zn3Sn1I1P3_sg62_icsd_411438_2,Zn3Sn1I1P3,-1.10488,2195.41547,32
Na2Si1F6_sg186_icsd_030310_1,Na2Si1F6,-5.11663,229.68699,18
K2Zn1Al2S2N2_sg139_icsd_088424_17,K2Zn1Al2S2N2,-2.93628,405.17131,18
K5F3Br2_sg55_icsd_091308_1,K5F3Br2,-2.908,878.9,20
K2Zn3S4_sg12_icsd_066509_1,K2Zn3S4,-2.71467,476.35623,18
Na1B3O5_sg51_icsd_094418_1,Na1B3O5,-4.61913,161.9898,18
K2O1_sg15_icsd_091560_1,K2O1,-2.72695,324.63406,12
Li2Hf1I6_sg61_icsd_409521_1,Li2Hf1I6,-2.6473,1281.07478,36
K1Ge1P1Br1N3_sg174_icsd_248042_3,K1Ge1P1Br1N3,-4.4491,167.10118,7
Mg1Cl2_sg141_icsd_106965_1,Mg1Cl2,-2.46944,509.26604,24
K5O1P1_sg62_icsd_418675_1,K5O1P1,-2.54991,1227.8227,28
Zn1Si1F3Cl3_sg62_icsd_411438_4,Zn1Si1F3Cl3,-2.89055,1035.34524,32
Mg1Ti1Al1N3_sg191_icsd_157356_5,Mg1Ti1Al1N3,-5.65523,148.916,12
Na1W1Si1S4P1_sg15_icsd_087663_3,Na1W1Si1S4P1,-4.44957,757.67527,32
Na1Hf1I2P1_sg12_icsd_049021_3,Na1Hf1I2P1,-2.49348,792.97808,20
K2W1Si1N4_sg7_icsd_183705_2,K2W1Si1N4,-6.13391,234.53579,16
Li1Hf1Zn1F4N1_sg15_icsd_087663_11,Li1Hf1Zn1F4N1,-4.29905,453.22206,32
Zn4Ti1N4_sg12_icsd_421374_2,Zn4Ti1N4,-3.15551,231.70195,18
Li1Sc2La1O5_sg51_icsd_171435_1,Li1Sc2La1O5,-7.56484,272.37336,18
Na2Zr1F6_sg71_icsd_031623_1,Na2Zr1F6,-5.48156,213.63937,18
Na1Hf1W1O1N3_sg187_icsd_154682_24,Na1Hf1W1O1N3,-3.71973,288.72257,7
K2Cd2O3_sg12_icsd_262413_1,K2Cd2O3,-3.543,515.82,28
Mg1Sc2Cl4S2_sg139_icsd_240484_1,Mg1Sc2Cl4S2,-3.69142,384.35048,18
Na1Hf1I2P1_sg62_icsd_172156_5,Na1Hf1I2P1,-3.34279,614.72789,20
Na1Ti1B1S4_sg173_icsd_039459_2,Na1Ti1B1S4,-4.32807,1351.02105,42
Na1Al1O2_sg58_icsd_166341_2,Na1Al1O2,-3.62482,145.81206,8
Zn2La1I4N1_sg18_icsd_002489_2,Zn2La1I4N1,-2.09534,1589.98719,32
Na1Cd1Si1Cl4P1_sg2_icsd_183876_23,Na1Cd1Si1Cl4P1,-2.49487,533.37638,16
Li1Hg1Br3_sg14_icsd_162003_1,Li1Hg1Br3,-1.85727,778.02946,20
Na1B1Cl4_sg13_icsd_030874_2,Na1B1Cl4,-2.32756,270.41708,12
Li2W1S4_sg65_icsd_154832_1,Li2W1S4,-3.4056,443.50707,28
Zn3Br2S2_sg64_icsd_150912_2,Zn3Br2S2,-2.549,1021.05,28
Mg1Al2O4_sg12_icsd_626655_1,Mg1Al2O4,-6.85801,130.41108,14
Li1Sb1I6_sg84_icsd_059987_2,Li1Sb1I6,-2.06347,635.69637,16
K1Br1_sg141_icsd_006052_1,K1Br1,-2.54901,937.96978,16
Li2La1O1P1_sg129_icsd_171430_1,Li2La1O1P1,-4.48492,222.77084,10
Mg1Hf1N2_sg57_icsd_183626_1,Mg1Hf1N2,-6.26881,374.34755,32
Na1La1Al1Br4P1_sg2_icsd_094532_6,Na1La1Al1Br4P1,-2.95755,912.10142,16
Zn1Zr1P2_sg109_icsd_027091_1,Zn1Zr1P2,-5.17849,319.68303,16
Mg1Si1O3_sg225_icsd_029149_2,Mg1Si1O3,-4.87553,455.88249,40
K1Zr1Si1N3_sg190_icsd_072939_2,K1Zr1Si1N3,-4.77805,775.92407,36
Li1F1_sg47_icsd_095729_2,Li1F1,-4.38451,61.09499,2
Zn1Br2_sg36_icsd_068968_1,Zn1Br2,-2.14395,900.12838,24
Na1Sc1Sn1Br5P1_sg99_icsd_087466_6,Na1Sc1Sn1Br5P1,-2.96991,324.6164,9
Na1W1Si1S4P1_sg15_icsd_040522_22,Na1W1Si1S4P1,-3.91336,778.26249,32
Li5I3S1_sg74_icsd_246171_1,Li5I3S1,-2.89984,855.52758,36
Zn5S2N2_sg194_icsd_049912_1,Zn5S2N2,-3.11867,299.7243,18
Mg2Cl1P1_sg137_icsd_245651_1,Mg2Cl1P1,-2.20052,813.13941,32
Li2Sn1I6_sg64_icsd_037251_1,Li2Sn1I6,-2.22475,1869.66902,36
K1Sn1Br2N1_sg67_icsd_200213_3,K1Sn1Br2N1,-2.20494,740.21276,20
Na1Hg1Cl1Br2_sg63_icsd_413290_4,Na1Hg1Cl1Br2,-1.54395,618.31719,20
Zn1S1_sg64_icsd_262064_1,Zn1S1,-2.44464,826.77476,48
Zn1Zr1S3_sg150_icsd_036154_1,Zn1Zr1S3,-3.6099,1048.4009,30
Mg1Hg2N2_sg141_icsd_025002_1,Mg1Hg2N2,-2.96025,390.45493,20
Na2O1_sg72_icsd_031696_1,Na2O1,-3.18996,355.59259,12
Zn1Al2S1N2_sg11_icsd_060960_3,Zn1Al2S1N2,-3.45308,225.53997,12
Zn3P2_sg137_icsd_158865_1,Zn3P2,-3.087,756.62,40
Zn1Zr1S3_sg204_icsd_240449_1,Zn1Zr1S3,-4.20498,772.2588,40
Zn2Y1O2N1_sg26_icsd_422272_1,Zn2Y1O2N1,-4.36384,159.79308,12
Mg3Sc2P4_sg69_icsd_026267_1,Mg3Sc2P4,-3.81459,928.43213,36
Zn2I2O1_sg12_icsd_154357_1,Zn2I2O1,-0.56721,1564.50409,20
K1Sc2Cl5O1_sg123_icsd_088673_2,K1Sc2Cl5O1,-3.51514,233.1625,9
Zn1Cd1O2_sg15_icsd_391290_1,Zn1Cd1O2,-1.70621,256.63116,16
Mg1Cd2F1I5_sg123_icsd_088673_2,Mg1Cd2F1I5,-1.30322,367.83629,9
Zn1Sb1F1N2_sg63_icsd_040773_4,Zn1Sb1F1N2,-3.0927,299.80443,20
K2Zn1Al2S2N2_sg139_icsd_088424_10,K2Zn1Al2S2N2,-1.34735,555.94138,18
Zn2Ge1Br5N1_sg71_icsd_067831_2,Zn2Ge1Br5N1,-2.02634,506.39127,18
Zn1B1Sn1S3P1_sg62_icsd_201197_6,Zn1B1Sn1S3P1,-2.44142,1737.51356,28
Zn1Ge1F2S2_sg36_icsd_413428_2,Zn1Ge1F2S2,-2.61045,515.13419,24
Li2Hf1N2_sg194_icsd_411690_1,Li2Hf1N2,-4.30479,133.36965,10
Zn1Al1I1S2_sg26_icsd_161824_4,Zn1Al1I1S2,-2.11713,548.85496,20
Mg1O1_sg15_icsd_043179_2,Mg1O1,-5.71434,89.13511,8
Zn1Ti1P2_sg127_icsd_262836_2,Zn1Ti1P2,-3.64946,415.25712,16
K1Sb1I4O1_sg156_icsd_002465_5,K1Sb1I4O1,-2.12424,328.87067,7
K2Zn3S4_sg54_icsd_248122_1,K2Zn3S4,-0.7463,2514.04085,36
Mg1Y1F3S1_sg174_icsd_089651_1,Mg1Y1F3S1,-3.36212,503.38262,18
Mg1Zn1Hg1N1P1_sg11_icsd_094400_74,Mg1Zn1Hg1N1P1,-0.68159,518.47753,10
Li1Ge1F5_sg63_icsd_073812_1,Li1Ge1F5,-4.82516,356.00914,28
K1B1Al1Br5S1_sg19_icsd_202422_6,K1B1Al1Br5S1,-1.83784,2148.23704,36
Mg3N1P1_sg194_icsd_004036_1,Mg3N1P1,-4.30048,302.43371,20
Na3N1_sg166_icsd_058808_1,Na3N1,-1.503,1247.62,48
Mg1Ti1W1O5S1_sg13_icsd_085759_1,Mg1Ti1W1O5S1,-6.75824,396.536,18
Zn1Cd1O2_sg64_icsd_170268_2,Zn1Cd1O2,-3.42878,580.73443,32
Mg1Hf1O3_sg5_icsd_083607_1,Mg1Hf1O3,-5.45421,607.0063,30
Mg1Y1F3S1_sg15_icsd_249567_5,Mg1Y1F3S1,-5.03449,457.80325,24
K3Y1F6_sg139_icsd_153683_1,K3Y1F6,-4.993,439.61,20
Li1I1_sg190_icsd_043694_2,Li1I1,-2.70391,761.44653,24
Zn1Cl2_sg14_icsd_262636_1,Zn1Cl2,-2.02301,232.12321,12
Mg3N1P1_sg8_icsd_082079_2,Mg3N1P1,-4.04492,729.59703,40
Mg1Sc1F1Br4_sg9_icsd_071366_2,Mg1Sc1F1Br4,-2.69365,1930.40913,28
Mg1Si1O3_sg63_icsd_044188_1,Mg1Si1O3,-4.35903,247.68342,20
Mg1Hf1N2_sg64_icsd_071196_2,Mg1Hf1N2,-4.9826,617.71048,32
Na1Hf1Sn1Cl1O4_sg2_icsd_183876_3,Na1Hf1Sn1Cl1O4,-6.04628,330.68345,16
Zn1Hg1Si2P4_sg63_icsd_408854_1,Zn1Hg1Si2P4,-3.41361,671.58025,32
Zn1Zr1P2_sg12_icsd_082993_2,Zn1Zr1P2,-4.94531,166.70251,8
Mg1W1Br8_sg163_icsd_071037_1,Mg1W1Br8,-2.035,580.05,20
Na1W1Si1S4P1_sg2_icsd_094532_11,Na1W1Si1S4P1,-1.98787,652.52506,16
Na1Cd1I3_sg9_icsd_063512_2,Na1Cd1I3,-1.51331,1663.209,40
Na1Sc1F2O1_sg62_icsd_172156_3,Na1Sc1F2O1,-6.08613,258.69511,20
Na3Sc1La1P3_sg148_icsd_408324_3,Na3Sc1La1P3,-2.82161,1257.84982,48
Li1Sc1Sb1P3_sg63_icsd_078752_6,Li1Sc1Sb1P3,-4.24413,518.96361,24
Na4Br3I1_sg198_icsd_035649_1,Na4Br3I1,-1.76897,2175.58799,32
Mg1Sc1F1Br4_sg62_icsd_067655_5,Mg1Sc1F1Br4,-3.48982,785.91415,28
Mg1Ti1Al1N3_sg187_icsd_036482_2,Mg1Ti1Al1N3,-3.47462,317.03927,18
K1Y1O2_sg194_icsd_026286_1,K1Y1O2,-6.27658,138.2271,8
Zn1Cd1Sn1Br6S1_sg12_icsd_172413_14,Zn1Cd1Sn1Br6S1,-1.97178,1269.33779,40
Mg1Hf1P1Cl1O5_sg13_icsd_085759_8,Mg1Hf1P1Cl1O5,-4.86814,385.79212,18
Na5Cd2N3_sg62_icsd_410419_1,Na5Cd2N3,-2.783,630.35,40
K2Zr1N2_sg139_icsd_624879_2,K2Zr1N2,-2.77861,249.69892,10
Li1Cd4N3_sg176_icsd_640055_1,Li1Cd4N3,-2.79306,242.88453,16
Li1Ti1Al1Br4S2_sg129_icsd_422707_1,Li1Ti1Al1Br4S2,-3.35749,546.53868,18
Mg2Zr2O3N2_sg71_icsd_181938_2,Mg2Zr2O3N2,-5.66634,220.20496,18
K1Zn1B1N1P1_sg62_icsd_409579_5,K1Zn1B1N1P1,-1.35251,1076.967,20
Zn1Br2_sg189_icsd_082890_1,Zn1Br2,-1.7662,208.81618,9
K3F1O1_sg225_icsd_029149_1,K3F1O1,-3.43367,969.09812,40
Zn1Hg1S2_sg164_icsd_423545_1,Zn1Hg1S2,-2.17833,784.70368,32
K1La1S2_sg166_icsd_088573_2,K1La1S2,-3.41939,654.8873,12
K1Br1_sg60_icsd_061382_2,K1Br1,-2.737,1734.7592,48
Zn1Sb1I4N1_sg31_icsd_171147_6,Zn1Sb1I4N1,-2.03798,524.09203,14
Mg1Y1F3S1_sg160_icsd_056615_3,Mg1Y1F3S1,-3.29137,252.47299,6
Na1W1F7_sg2_icsd_411788_2,Na1W1F7,-5.22,306.14,18
Na2Ge2S5_sg12_icsd_036097_2,Na2Ge2S5,-2.36926,614.37059,18
Li2W1S4_sg136_icsd_601113_1,Li2W1S4,-3.53847,212.0416,14
Na1B1Cl4_sg216_icsd_104808_1,Na1B1Cl4,-1.86822,586.82832,24
Na1Cd1I3_sg59_icsd_161621_1,Na1Cd1I3,-1.82458,846.89957,10
Na2Zr1P2_sg154_icsd_073531_1,Na2Zr1P2,-3.11913,360.39805,15
