id,composition,energyperatom,volume,num_sites
Li1Si1I3S1_sg73_icsd_026632_5,Li1Si1I3S1,-2.82768,1326.39464,48
Li1Si1I3S1_sg86_icsd_411806_1,Li1Si1I3S1,-3.32578,2365.04004,48
Li1Si1I3S1_sg86_icsd_411806_2,Li1Si1I3S1,-2.97808,1684.24185,48
Li1Si1I3S1_sg86_icsd_411806_3,Li1Si1I3S1,-3.16134,2174.62172,48
Li1Si1I3S1_sg86_icsd_411806_4,Li1Si1I3S1,-2.83591,1417.86751,48
Li1Si1I3S1_sg9_icsd_031194_1,Li1Si1I3S1,-2.89591,958.70331,24
Li1Si1I3S1_sg9_icsd_031194_2,Li1Si1I3S1,-3.01421,957.45711,24
Li1Si1I3S1_sg9_icsd_031194_3,Li1Si1I3S1,-3.06111,915.63041,24
Li1Si1I3S1_sg9_icsd_031194_4,Li1Si1I3S1,-3.01843,893.03916,24
Li1Si1I3S1_sg9_icsd_031194_5,Li1Si1I3S1,-3.1247,1284.00668,24
Li1Si1I3S1_sg9_icsd_031194_6,Li1Si1I3S1,-2.9591,885.32662,24
Li1Sn1I3O1_sg11_icsd_081571_1,Li1Sn1I3O1,-3.21262,399.38656,12
Li1Sn1I3O1_sg11_icsd_081571_2,Li1Sn1I3O1,-3.17566,452.40209,12
Li1Sn1I3O1_sg11_icsd_081571_3,Li1Sn1I3O1,-3.25605,411.02644,12
Li1Sn1I3O1_sg11_icsd_081571_4,Li1Sn1I3O1,-3.2207,485.47548,12
Li1Sn1I3O1_sg11_icsd_081571_5,Li1Sn1I3O1,-3.2581,453.40623,12
Li1Sn1I3O1_sg11_icsd_081571_6,Li1Sn1I3O1,-3.23004,411.18342,12
Li1Sn1I3O1_sg121_icsd_028222_1,Li1Sn1I3O1,-3.37339,1962.73084,48
Li1Sn1I3O1_sg121_icsd_028222_2,Li1Sn1I3O1,-3.29834,1765.38952,48
Li1Sn1I3O1_sg121_icsd_028222_3,Li1Sn1I3O1,-3.29142,1747.02224,48
Li1Sn1I3O1_sg121_icsd_028222_4,Li1Sn1I3O1,-3.25469,1862.80711,48
Li1Sn1I3O1_sg121_icsd_028222_5,Li1Sn1I3O1,-3.30205,1830.89872,48
Li1Sn1I3O1_sg121_icsd_028222_6,Li1Sn1I3O1,-3.3224,1932.2934,48
Li1Sn1I3O1_sg121_icsd_200296_1,Li1Sn1I3O1,-3.32704,1936.07665,48
Li1Sn1I3O1_sg121_icsd_200296_5,Li1Sn1I3O1,-3.32107,1978.39035,48
Li1Sn1I3O1_sg129_icsd_092319_2,Li1Sn1I3O1,-3.20967,988.86928,24
Li1Sn1I3O1_sg129_icsd_092319_4,Li1Sn1I3O1,-3.2886,857.95683,24
Li1Sn1I3O1_sg12_icsd_075074_1,Li1Sn1I3O1,-3.3408,839.88068,24
Li1Sn1I3O1_sg12_icsd_075074_2,Li1Sn1I3O1,-3.31206,779.33134,24
Li1Sn1I3O1_sg12_icsd_075074_3,Li1Sn1I3O1,-3.27339,837.62569,24
Li1Sn1I3O1_sg12_icsd_075074_4,Li1Sn1I3O1,-3.27427,758.841,24
Li1Sn1I3O1_sg12_icsd_075074_5,Li1Sn1I3O1,-3.21419,814.66789,24
Li1Sn1I3O1_sg12_icsd_075074_6,Li1Sn1I3O1,-3.26454,876.87906,24
Li1Sn1I3O1_sg12_icsd_080110_3,Li1Sn1I3O1,-3.41593,1154.32114,24
Li1Sn1I3O1_sg12_icsd_080110_6,Li1Sn1I3O1,-3.27679,889.44236,24
Li1Sn1I3O1_sg12_icsd_171216_1,Li1Sn1I3O1,-3.37495,992.98698,24
Li1Sn1I3O1_sg12_icsd_171216_2,Li1Sn1I3O1,-3.31666,1029.12099,24
Li1Sn1I3O1_sg12_icsd_171216_3,Li1Sn1I3O1,-3.37112,952.3874,24
Li1Sn1I3O1_sg12_icsd_171216_4,Li1Sn1I3O1,-3.34247,861.06819,24
Li1Sn1I3O1_sg12_icsd_171216_5,Li1Sn1I3O1,-3.47558,913.08517,24
Li1Sn1I3O1_sg12_icsd_171216_6,Li1Sn1I3O1,-3.3547,835.7235,24
Li1Sn1I3O1_sg12_icsd_250086_6,Li1Sn1I3O1,-3.30629,892.35541,24
Li1Sn1I3O1_sg12_icsd_417102_1,Li1Sn1I3O1,-2.96592,602.59865,24
Li1Sn1I3O1_sg12_icsd_417102_2,Li1Sn1I3O1,-3.32031,810.18354,24
Li1Sn1I3O1_sg12_icsd_417102_4,Li1Sn1I3O1,-3.21496,829.12097,24
Li1Sn1I3O1_sg12_icsd_417102_5,Li1Sn1I3O1,-3.27028,702.05544,24
Li1Sn1I3O1_sg12_icsd_417102_6,Li1Sn1I3O1,-3.32128,810.90738,24
Li1Sn1I3O1_sg14_icsd_033705_1,Li1Sn1I3O1,-3.20829,814.59599,24
Li1Sn1I3O1_sg14_icsd_033705_2,Li1Sn1I3O1,-3.2209,1027.09131,24
Li1Sn1I3O1_sg14_icsd_033705_4,Li1Sn1I3O1,-3.32205,802.00586,24
Li1Sn1I3O1_sg14_icsd_033705_5,Li1Sn1I3O1,-3.30675,863.92887,24
Li1Sn1I3O1_sg14_icsd_033705_6,Li1Sn1I3O1,-3.36717,820.63833,24
Li1Sn1I3O1_sg15_icsd_183395_1,Li1Sn1I3O1,-3.29101,1735.91392,48
Li1Sn1I3O1_sg15_icsd_183395_2,Li1Sn1I3O1,-3.25348,1711.21422,48
Li1Sn1I3O1_sg15_icsd_183395_3,Li1Sn1I3O1,-3.27207,1683.83331,48
Li1Sn1I3O1_sg15_icsd_183395_4,Li1Sn1I3O1,-3.25062,1700.04824,48
Li1Sn1I3O1_sg15_icsd_183395_5,Li1Sn1I3O1,-3.31223,1699.94041,48
Li1Sn1I3O1_sg15_icsd_183395_6,Li1Sn1I3O1,-3.27869,1826.21153,48
Li1Sn1I3O1_sg15_icsd_246300_1,Li1Sn1I3O1,-3.38835,1665.87004,48
Li1Sn1I3O1_sg15_icsd_246300_2,Li1Sn1I3O1,-3.3552,1725.47179,48
Li1Sn1I3O1_sg15_icsd_246300_3,Li1Sn1I3O1,-3.31133,1780.07822,48
Li1Sn1I3O1_sg15_icsd_246300_4,Li1Sn1I3O1,-3.19796,1859.67922,48
Li1Sn1I3O1_sg15_icsd_246300_5,Li1Sn1I3O1,-3.31872,1668.81973,48
Li1Sn1I3O1_sg15_icsd_246300_6,Li1Sn1I3O1,-3.35514,1831.49349,48
Li1Sn1I3O1_sg15_icsd_249567_2,Li1Sn1I3O1,-3.24742,828.30888,24
Li1Sn1I3O1_sg15_icsd_249567_3,Li1Sn1I3O1,-3.46478,931.35649,24
Li1Sn1I3O1_sg15_icsd_249567_4,Li1Sn1I3O1,-3.21361,893.14423,24
Li1Sn1I3O1_sg15_icsd_249567_6,Li1Sn1I3O1,-3.24674,815.29747,24
Li1Sn1I3O1_sg160_icsd_056615_2,Li1Sn1I3O1,-3.31135,240.77696,6
Li1Sn1I3O1_sg160_icsd_056615_3,Li1Sn1I3O1,-3.31177,225.08599,6
Li1Sn1I3O1_sg160_icsd_056615_6,Li1Sn1I3O1,-2.66063,123.34135,6
Li1Sn1I3O1_sg174_icsd_020191_1,Li1Sn1I3O1,-3.2325,616.63309,18
Li1Sn1I3O1_sg174_icsd_020191_2,Li1Sn1I3O1,-3.27209,611.71631,18
Li1Sn1I3O1_sg174_icsd_020191_4,Li1Sn1I3O1,-3.24634,601.73119,18
Li1Sn1I3O1_sg174_icsd_020191_6,Li1Sn1I3O1,-3.29609,637.34851,18
Li1Sn1I3O1_sg174_icsd_089651_1,Li1Sn1I3O1,-3.25015,635.5166,18
Li1Sn1I3O1_sg174_icsd_089651_2,Li1Sn1I3O1,-3.25274,663.5149,18
Li1Sn1I3O1_sg174_icsd_089651_3,Li1Sn1I3O1,-3.25111,706.60351,18
Li1Sn1I3O1_sg174_icsd_089651_4,Li1Sn1I3O1,-3.22788,513.12228,18
Li1Sn1I3O1_sg174_icsd_089651_5,Li1Sn1I3O1,-3.26996,630.89309,18
Li1Sn1I3O1_sg189_icsd_026678_5,Li1Sn1I3O1,-3.17512,725.62473,18
Li1Sn1I3O1_sg190_icsd_072939_1,Li1Sn1I3O1,-3.30452,1423.7909,36
Li1Sn1I3O1_sg190_icsd_072939_5,Li1Sn1I3O1,-3.29347,1438.7411,36
Li1Sn1I3O1_sg190_icsd_072939_6,Li1Sn1I3O1,-3.10713,1377.03924,36
Li1Sn1I3O1_sg191_icsd_157356_1,Li1Sn1I3O1,-3.13166,468.74172,12
Li1Sn1I3O1_sg191_icsd_157356_2,Li1Sn1I3O1,-3.22757,414.65912,12
Li1Sn1I3O1_sg191_icsd_157356_3,Li1Sn1I3O1,-3.22083,491.82545,12
Li1Sn1I3O1_sg191_icsd_157356_4,Li1Sn1I3O1,-2.25576,282.93279,12
Li1Sn1I3O1_sg191_icsd_157356_5,Li1Sn1I3O1,-2.1269,323.59197,12
Li1Sn1I3O1_sg191_icsd_157356_6,Li1Sn1I3O1,-3.15092,323.60228,12
Li1Sn1I3O1_sg194_icsd_165609_1,Li1Sn1I3O1,-2.61763,368.66566,12
Li1Sn1I3O1_sg194_icsd_165609_3,Li1Sn1I3O1,-3.27316,475.94435,12
Li1Sn1I3O1_sg194_icsd_165609_4,Li1Sn1I3O1,-3.37619,431.45149,12
Li1Sn1I3O1_sg194_icsd_165609_6,Li1Sn1I3O1,-2.47299,510.33442,12
Li1Sn1I3O1_sg198_icsd_174336_1,Li1Sn1I3O1,-3.21366,815.36589,24
Li1Sn1I3O1_sg198_icsd_174336_2,Li1Sn1I3O1,-3.29497,917.80459,24
Li1Sn1I3O1_sg198_icsd_174336_3,Li1Sn1I3O1,-3.1634,1061.27962,24
Li1Sn1I3O1_sg198_icsd_174336_4,Li1Sn1I3O1,-3.21411,876.5933,24
Li1Sn1I3O1_sg198_icsd_174336_5,Li1Sn1I3O1,-3.34606,976.69661,24
Li1Sn1I3O1_sg199_icsd_170946_2,Li1Sn1I3O1,-3.11483,1565.55758,48
Li1Sn1I3O1_sg19_icsd_180450_1,Li1Sn1I3O1,-3.21231,904.83989,24
Li1Sn1I3O1_sg19_icsd_180450_2,Li1Sn1I3O1,-3.22102,907.83794,24
Li1Sn1I3O1_sg19_icsd_180450_3,Li1Sn1I3O1,-3.30168,837.74937,24
Li1Sn1I3O1_sg19_icsd_180450_4,Li1Sn1I3O1,-3.31613,891.53555,24
Li1Sn1I3O1_sg19_icsd_180450_5,Li1Sn1I3O1,-3.3065,932.0028,24
Li1Sn1I3O1_sg19_icsd_180450_6,Li1Sn1I3O1,-3.30638,795.9291,24
Li1Sn1I3O1_sg2_icsd_032726_1,Li1Sn1I3O1,-3.20284,1386.86972,24
Li1Sn1I3O1_sg2_icsd_032726_2,Li1Sn1I3O1,-3.28148,885.6854,24
Li1Sn1I3O1_sg2_icsd_032726_3,Li1Sn1I3O1,-3.32513,854.77039,24
Li1Sn1I3O1_sg2_icsd_157166_1,Li1Sn1I3O1,-3.23963,470.48641,12
Li1Sn1I3O1_sg2_icsd_157166_4,Li1Sn1I3O1,-3.36848,517.33965,12
Li1Sn1I3O1_sg2_icsd_157166_5,Li1Sn1I3O1,-3.31799,487.22724,12
Li1Sn1I3O1_sg2_icsd_157166_6,Li1Sn1I3O1,-3.37021,484.50627,12
Li1Sn1I3O1_sg31_icsd_036478_1,Li1Sn1I3O1,-3.29351,1125.67668,24
Li1Sn1I3O1_sg31_icsd_036478_2,Li1Sn1I3O1,-3.09899,932.86255,24
Li1Sn1I3O1_sg31_icsd_036478_3,Li1Sn1I3O1,-3.3247,1090.72914,24
Li1Sn1I3O1_sg31_icsd_036478_4,Li1Sn1I3O1,-3.30071,877.26232,24
Li1Sn1I3O1_sg31_icsd_036478_5,Li1Sn1I3O1,-3.2491,961.74088,24
Li1Sn1I3O1_sg33_icsd_098000_1,Li1Sn1I3O1,-3.33088,882.46109,24
Li1Sn1I3O1_sg33_icsd_098000_2,Li1Sn1I3O1,-3.31658,931.68283,24
Li1Sn1I3O1_sg33_icsd_098000_3,Li1Sn1I3O1,-3.47174,902.28005,24
Li1Sn1I3O1_sg33_icsd_098000_4,Li1Sn1I3O1,-3.31287,848.57054,24
Li1Sn1I3O1_sg33_icsd_098000_5,Li1Sn1I3O1,-3.27648,845.2651,24
Li1Sn1I3O1_sg33_icsd_098000_6,Li1Sn1I3O1,-3.34636,888.61392,24
Li1Sn1I3O1_sg45_icsd_169995_1,Li1Sn1I3O1,-2.9789,1593.44675,48
Li1Sn1I3O1_sg45_icsd_169995_3,Li1Sn1I3O1,-3.10069,1725.67037,48
Li1Sn1I3O1_sg45_icsd_169995_4,Li1Sn1I3O1,-3.20973,1915.80709,48
Li1Sn1I3O1_sg4_icsd_055064_1,Li1Sn1I3O1,-3.37349,406.164,12
Li1Sn1I3O1_sg4_icsd_055064_3,Li1Sn1I3O1,-3.30807,430.86314,12
Li1Sn1I3O1_sg4_icsd_055064_6,Li1Sn1I3O1,-3.38466,416.89204,12
Li1Sn1I3O1_sg52_icsd_260008_1,Li1Sn1I3O1,-3.12747,1256.38219,48
Li1Sn1I3O1_sg52_icsd_260008_2,Li1Sn1I3O1,-3.21703,1745.94672,48
Li1Sn1I3O1_sg52_icsd_260008_3,Li1Sn1I3O1,-3.42296,2050.96529,48
Li1Sn1I3O1_sg52_icsd_260008_5,Li1Sn1I3O1,-3.25438,1875.92982,48
Li1Sn1I3O1_sg52_icsd_260008_6,Li1Sn1I3O1,-3.18121,1727.86909,48
Li1Sn1I3O1_sg55_icsd_249402_1,Li1Sn1I3O1,-3.25321,905.30868,24
Li1Sn1I3O1_sg55_icsd_249402_4,Li1Sn1I3O1,-3.2361,882.16971,24
Li1Sn1I3O1_sg55_icsd_249402_5,Li1Sn1I3O1,-3.27384,943.22428,24
Li1Sn1I3O1_sg55_icsd_249402_6,Li1Sn1I3O1,-3.31352,964.36947,24
Li1Sn1I3O1_sg61_icsd_020656_1,Li1Sn1I3O1,-3.25634,2182.12405,48
Li1Sn1I3O1_sg61_icsd_020656_2,Li1Sn1I3O1,-3.28918,1905.9797,48
Li1Sn1I3O1_sg61_icsd_020656_3,Li1Sn1I3O1,-3.32278,1703.72901,48
Li1Sn1I3O1_sg61_icsd_020656_4,Li1Sn1I3O1,-3.30487,1863.05984,48
Li1Sn1I3O1_sg61_icsd_020656_6,Li1Sn1I3O1,-3.23407,1611.32118,48
Li1Sn1I3O1_sg62_icsd_380105_1,Li1Sn1I3O1,-3.2749,865.07117,24
Li1Sn1I3O1_sg62_icsd_380105_2,Li1Sn1I3O1,-3.28292,880.77295,24
Li1Sn1I3O1_sg62_icsd_380105_3,Li1Sn1I3O1,-3.29082,861.67046,24
Li1Sn1I3O1_sg62_icsd_380105_4,Li1Sn1I3O1,-3.29697,885.49407,24
Li1Sn1I3O1_sg62_icsd_380105_5,Li1Sn1I3O1,-3.22697,809.6312,24
Li1Sn1I3O1_sg62_icsd_380105_6,Li1Sn1I3O1,-3.25656,750.15822,24
Li1Sn1I3O1_sg62_icsd_415842_5,Li1Sn1I3O1,-3.31064,955.8986,24
Li1Sn1I3O1_sg62_icsd_616595_1,Li1Sn1I3O1,-3.21271,945.93144,24
Li1Sn1I3O1_sg62_icsd_616595_2,Li1Sn1I3O1,-3.21566,814.97436,24
Li1Sn1I3O1_sg62_icsd_616595_3,Li1Sn1I3O1,-3.23093,908.41025,24
Li1Sn1I3O1_sg62_icsd_616595_5,Li1Sn1I3O1,-3.2254,797.70612,24
Li1Sn1I3O1_sg62_icsd_616595_6,Li1Sn1I3O1,-3.20409,778.44782,24
Li1Sn1I3O1_sg63_icsd_078752_1,Li1Sn1I3O1,-3.32305,932.22489,24
Li1Sn1I3O1_sg63_icsd_078752_3,Li1Sn1I3O1,-3.21246,941.0978,24
Li1Sn1I3O1_sg63_icsd_078752_4,Li1Sn1I3O1,-3.23507,981.82668,24
Li1Sn1I3O1_sg63_icsd_078752_6,Li1Sn1I3O1,-3.21288,818.90412,24
Li1Sn1I3O1_sg63_icsd_085601_1,Li1Sn1I3O1,-3.17204,742.89476,24
Li1Sn1I3O1_sg63_icsd_085601_3,Li1Sn1I3O1,-3.16376,795.22696,24
Li1Sn1I3O1_sg63_icsd_085601_4,Li1Sn1I3O1,-3.28512,886.72331,24
Li1Sn1I3O1_sg63_icsd_085601_6,Li1Sn1I3O1,-3.26819,766.57664,24
Li1Sn1I3O1_sg63_icsd_249698_2,Li1Sn1I3O1,-3.26071,807.71615,24
Li1Sn1I3O1_sg63_icsd_249698_3,Li1Sn1I3O1,-3.19674,786.4004,24
Li1Sn1I3O1_sg63_icsd_249698_4,Li1Sn1I3O1,-3.24206,768.07693,24
Li1Sn1I3O1_sg63_icsd_249698_6,Li1Sn1I3O1,-3.2793,809.62795,24
Li1Sn1I3O1_sg64_icsd_412877_1,Li1Sn1I3O1,-3.24953,1606.0602,48
Li1Sn1I3O1_sg64_icsd_412877_3,Li1Sn1I3O1,-3.24358,1611.47102,48
Li1Sn1I3O1_sg64_icsd_412877_4,Li1Sn1I3O1,-3.15028,1824.93494,48
Li1Sn1I3O1_sg64_icsd_412877_5,Li1Sn1I3O1,-3.18901,1933.83676,48
Li1Sn1I3O1_sg64_icsd_412877_6,Li1Sn1I3O1,-3.25498,1714.05782,48
Li1Sn1I3O1_sg73_icsd_026632_4,Li1Sn1I3O1,-3.28232,1700.64517,48
Li1Sn1I3O1_sg73_icsd_026632_6,Li1Sn1I3O1,-2.7105,1271.16235,48
Li1Sn1I3O1_sg86_icsd_411806_1,Li1Sn1I3O1,-3.3221,1773.75729,48
Li1Sn1I3O1_sg86_icsd_411806_2,Li1Sn1I3O1,-3.1451,1399.14813,48
Li1Sn1I3O1_sg86_icsd_411806_4,Li1Sn1I3O1,-3.09034,1369.02783,48
Li1Sn1I3O1_sg9_icsd_031194_1,Li1Sn1I3O1,-3.28845,880.11231,24
Li1Sn1I3O1_sg9_icsd_031194_2,Li1Sn1I3O1,-3.26539,853.4108,24
Li1Sn1I3O1_sg9_icsd_031194_3,Li1Sn1I3O1,-3.30463,847.67672,24
Li1Sn1I3O1_sg9_icsd_031194_4,Li1Sn1I3O1,-3.18129,906.96841,24
Li1Sn1I3O1_sg9_icsd_031194_5,Li1Sn1I3O1,-3.33057,1000.37147,24
Li1Sn1I3O1_sg9_icsd_031194_6,Li1Sn1I3O1,-3.28788,858.61703,24
Li1Ti1Al1Br4S2_sg11_icsd_079805_1,Li1Ti1Al1Br4S2,-4.08197,610.19515,18
Li1Ti1Al1Br4S2_sg11_icsd_079805_3,Li1Ti1Al1Br4S2,-3.82743,613.0088,18
Li1Ti1Al1Br4S2_sg11_icsd_079805_4,Li1Ti1Al1Br4S2,-3.91855,626.48264,18
Li1Ti1Al1Br4S2_sg11_icsd_079805_5,Li1Ti1Al1Br4S2,-3.97811,594.35013,18
Li1Ti1Al1Br4S2_sg11_icsd_079805_6,Li1Ti1Al1Br4S2,-3.93551,648.35399,18
Li1Ti1Al1Br4S2_sg11_icsd_174294_1,Li1Ti1Al1Br4S2,-4.03951,572.92523,18
Li1Ti1Al1Br4S2_sg11_icsd_174294_3,Li1Ti1Al1Br4S2,-4.05756,581.31516,18
Li1Ti1Al1Br4S2_sg11_icsd_174294_5,Li1Ti1Al1Br4S2,-3.98069,549.73807,18
Li1Ti1Al1Br4S2_sg129_icsd_422707_3,Li1Ti1Al1Br4S2,-3.97776,717.77505,18
Li1Ti1Al1Br4S2_sg129_icsd_422707_4,Li1Ti1Al1Br4S2,-3.94821,615.99765,18
Li1Ti1Al1Br4S2_sg129_icsd_422707_6,Li1Ti1Al1Br4S2,-3.45305,502.88559,18
Li1Ti1Al1Br4S2_sg129_icsd_422709_2,Li1Ti1Al1Br4S2,-3.77399,489.03144,18
Li1Ti1Al1Br4S2_sg129_icsd_422709_3,Li1Ti1Al1Br4S2,-3.96899,748.84701,18
Li1Ti1Al1Br4S2_sg129_icsd_422709_5,Li1Ti1Al1Br4S2,-3.87693,540.9976,18
Li1Ti1Al1Br4S2_sg129_icsd_422709_6,Li1Ti1Al1Br4S2,-3.7986,531.03769,18
Li1Ti1Al1Br4S2_sg14_icsd_002244_1,Li1Ti1Al1Br4S2,-4.07604,1393.43796,36
Li1Ti1Al1Br4S2_sg14_icsd_002244_2,Li1Ti1Al1Br4S2,-3.71929,1102.70908,36
Li1Ti1Al1Br4S2_sg14_icsd_002244_3,Li1Ti1Al1Br4S2,-3.73861,1145.40813,36
Li1Ti1Al1Br4S2_sg14_icsd_083588_1,Li1Ti1Al1Br4S2,-3.88541,1184.87374,36
Li1Ti1Al1Br4S2_sg14_icsd_083588_5,Li1Ti1Al1Br4S2,-4.04846,1189.87033,36
Li1Ti1Al1Br4S2_sg14_icsd_083588_6,Li1Ti1Al1Br4S2,-4.03236,1205.2202,36
Li1Ti1Al1Br4S2_sg19_icsd_409773_1,Li1Ti1Al1Br4S2,-4.04181,1325.71215,36
Li1Ti1Al1Br4S2_sg19_icsd_409773_2,Li1Ti1Al1Br4S2,-3.94264,1074.42249,36
Li1Ti1Al1Br4S2_sg19_icsd_409773_4,Li1Ti1Al1Br4S2,-4.08194,1498.09941,36
Li1Ti1Al1Br4S2_sg19_icsd_409773_6,Li1Ti1Al1Br4S2,-3.99921,1463.37807,36
Li1Ti1Al1Br4S2_sg2_icsd_042826_1,Li1Ti1Al1Br4S2,-3.89454,624.26824,18
Li1Ti1Al1Br4S2_sg2_icsd_042826_2,Li1Ti1Al1Br4S2,-4.01182,593.16877,18
Li1Ti1Al1Br4S2_sg2_icsd_042826_3,Li1Ti1Al1Br4S2,-3.86028,637.92745,18
Li1Ti1Al1Br4S2_sg2_icsd_042826_5,Li1Ti1Al1Br4S2,-3.9962,623.13821,18
Li1Ti1Al1Br4S2_sg2_icsd_042826_6,Li1Ti1Al1Br4S2,-4.06555,601.98888,18
Li1Ti1Al1Br4S2_sg33_icsd_032709_1,Li1Ti1Al1Br4S2,-4.10464,1302.78679,36
Li1Ti1Al1Br4S2_sg33_icsd_032709_3,Li1Ti1Al1Br4S2,-3.73065,1184.21408,36
Li1Ti1Al1Br4S2_sg33_icsd_032709_4,Li1Ti1Al1Br4S2,-4.08018,1085.11221,36
Li1Ti1Al1Br4S2_sg33_icsd_032709_6,Li1Ti1Al1Br4S2,-4.07558,1158.78365,36
Li1Ti1Al1Br4S2_sg62_icsd_167006_1,Li1Ti1Al1Br4S2,-3.59226,1049.3319,36
Li1Ti1Al1Br4S2_sg62_icsd_167006_3,Li1Ti1Al1Br4S2,-3.94619,1003.5731,36
Li1Ti1Al1Br4S2_sg62_icsd_167006_4,Li1Ti1Al1Br4S2,-4.02392,1074.62806,36
Li1Ti1Al1Br4S2_sg62_icsd_167006_5,Li1Ti1Al1Br4S2,-3.97876,1064.09047,36
Li1Ti1Al1Br4S2_sg62_icsd_167006_6,Li1Ti1Al1Br4S2,-3.93861,1113.35777,36
Li1Ti1Al1Br4S2_sg62_icsd_417512_2,Li1Ti1Al1Br4S2,-4.10437,1016.28773,36
Li1Ti1Al1Br4S2_sg62_icsd_417512_4,Li1Ti1Al1Br4S2,-4.03779,1198.87862,36
Li1Ti1Cd1Br1N2_sg29_icsd_261213_1,Li1Ti1Cd1Br1N2,-4.79808,880.04677,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_10,Li1Ti1Cd1Br1N2,-4.98255,807.27621,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_11,Li1Ti1Cd1Br1N2,-5.13393,814.92525,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_12,Li1Ti1Cd1Br1N2,-5.13523,939.6705,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_13,Li1Ti1Cd1Br1N2,-4.93877,929.88993,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_14,Li1Ti1Cd1Br1N2,-4.95505,1134.32781,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_15,Li1Ti1Cd1Br1N2,-5.09271,910.10691,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_16,Li1Ti1Cd1Br1N2,-5.18439,951.33889,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_17,Li1Ti1Cd1Br1N2,-5.21176,824.45973,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_18,Li1Ti1Cd1Br1N2,-4.92132,1020.00604,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_19,Li1Ti1Cd1Br1N2,-4.92207,932.57653,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_20,Li1Ti1Cd1Br1N2,-4.85473,1028.07079,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_21,Li1Ti1Cd1Br1N2,-4.52613,840.35018,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_22,Li1Ti1Cd1Br1N2,-5.18337,940.06531,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_23,Li1Ti1Cd1Br1N2,-4.98456,928.24435,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_24,Li1Ti1Cd1Br1N2,-5.047,861.12426,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_3,Li1Ti1Cd1Br1N2,-5.11885,1009.28198,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_4,Li1Ti1Cd1Br1N2,-5.15505,744.54674,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_5,Li1Ti1Cd1Br1N2,-5.07643,871.97639,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_7,Li1Ti1Cd1Br1N2,-4.86685,1054.20053,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_8,Li1Ti1Cd1Br1N2,-4.71605,984.27012,48
Li1Ti1Cd1Br1N2_sg29_icsd_261213_9,Li1Ti1Cd1Br1N2,-5.04279,912.00862,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_10,Li1Ti1Cd1Br1N2,-5.22455,772.42121,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_11,Li1Ti1Cd1Br1N2,-5.05743,1054.01005,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_12,Li1Ti1Cd1Br1N2,-5.26231,909.91364,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_13,Li1Ti1Cd1Br1N2,-4.90765,924.35099,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_14,Li1Ti1Cd1Br1N2,-4.90572,978.17459,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_17,Li1Ti1Cd1Br1N2,-5.09184,803.31723,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_19,Li1Ti1Cd1Br1N2,-4.88638,972.06912,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_2,Li1Ti1Cd1Br1N2,-5.08999,786.35268,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_20,Li1Ti1Cd1Br1N2,-5.14511,1159.0064,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_21,Li1Ti1Cd1Br1N2,-5.05742,766.59852,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_6,Li1Ti1Cd1Br1N2,-5.12313,1032.33302,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_8,Li1Ti1Cd1Br1N2,-5.11282,1248.3261,48
Li1Ti1Cd1Br1N2_sg60_icsd_061095_9,Li1Ti1Cd1Br1N2,-5.20441,1053.13231,48
Li1Ti1Cd1Br1N2_sg62_icsd_261212_1,Li1Ti1Cd1Br1N2,-5.03496,434.24925,24
Li1Ti1Cd1Br1N2_sg62_icsd_261212_11,Li1Ti1Cd1Br1N2,-4.97348,477.32828,24
Li1Ti1Cd1Br1N2_sg62_icsd_261212_12,Li1Ti1Cd1Br1N2,-4.87724,459.75326,24
